0	183.209459542	1339	3.79
0	249.04181558	460	4.99
0	274.816942219	9517	3.16
0	624.269488395	1085	3.38
0	764.882013558	8667	2.97
0	913.273532357	14735	2.62
0	1212.50226056	230	3.14
0	1257.42182206	305	2.86
0	1516.14845754	291	2.93
0	1915.99299477	3270	2.80
0	1949.18230563	3682	2.52
1	333.680186986	387	3.37
1	663.961492092	758	2.76
1	985.950203345	426	5.68
1	1074.24584952	4095	2.95
1	1126.61749227	3559	2.59
1	1182.46329886	546	3.25
1	1534.83756436	210	1.39
1	1663.58238298	729	2.57
2	49.2723582226	1622	3.66
2	218.520886364	3035	5.71
2	363.052795541	1138	3.19
2	408.228006429	552	2.76
2	615.588631579	1292	2.58
2	776.199594191	300	2.63
2	945.54956698	2503	2.64
2	952.805492091	3614	2.51
2	1046.51481676	953	2.59
2	1227.44568123	763	2.46
2	1429.33219095	16663	2.89
2	1916.86608706	2914	2.66
2	1925.20622956	1622	2.64
3	155.72606031	2278	3.47
3	437.254316971	32654	2.85
3	587.740880962	12131	2.70
3	772.208266731	9138	2.65
3	779.554901835	547	2.35
3	870.6330446	2158	2.66
3	916.507739083	267	2.39
3	1174.03498224	1521	3.68
3	1649.61711194	233	2.66    7993.6808
3	1761.62543149	431	2.55    7987.9731
3	1937.28609371	10396	2.51  7978.9731
4	19.4913736677	300	3.61
4	102.958240912	1007	3.62
4	363.684292592	222	5.64
4	430.972707717	452	3.19
4	515.789849752	310	3.23
4	961.927018169	6221	2.62
4	1090.73369161	2867	3.15
4	1157.48838221	220	5.37
4	1292.82569042	730	2.73
4	1306.84025522	345	2.58
4	1479.94968056	94449	2.68
4	1576.27827164	1485	2.73
4	1935.81466914	14337	2.61
4	1979.61246784	917	2.62
5	111.980728466	2527	3.41
5	238.151645754	540	3.55
5	755.080919579	5553	2.54
5	828.100969435	5533	2.64
5	1158.37522078	10463	2.70
5	1357.29656045	3377	2.64
5	1492.9310965	499	2.34
5	1703.44848699	334	2.59
6	388.773547404	456	4.28
6	715.618501707	254	2.89
6	794.352458626	949	2.83
6	910.976370877	10185	2.66
6	1036.03513702	252	3.63
6	1078.94246429	269	2.21
6	1222.77250515	951	3.15
6	1471.94578343	1127	2.71
6	1638.46316773	16380	2.71
6	1700.33046171	2645	4.17
6	1744.28115518	264	3.04
6	1794.89919659	557	2.80
6	1826.08704861	366	2.80
6	1841.97503424	197	3.93
6	1878.14155836	713	2.59
6	1969.17420419	499	2.61
6	1999.5458761	345	2.46
7	289.789085934	469	4.69
7	321.641455568	14485	3.01
7	359.772370032	1340	2.97
7	392.606282597	482	3.27
7	518.259807102	209	3.85
7	555.45802244	12029	2.68
7	729.476549276	260	3.05
7	785.967107896	599	2.90
7	994.163798065	353	2.71
7	1184.43119078	4447	2.75
7	1259.67714595	7609	3.14
7	1386.98732103	1503	3.17
7	1602.13798932	1647	2.67
7	1638.52853276	4222	3.16
7	2018.94409817	1443	2.54
8	261.320938174	237	4.14
8	388.541928256	210	3.61
8	442.226151643	342	5.61
8	725.87095589	29196	2.67
8	940.408296855	14636	2.82
8	1132.91286095	2205	3.39
8	1157.78036268	370	5.63
8	1215.74631348	385	4.13
8	1294.23225854	63132	2.74
8	1309.30557476	1431	2.90
8	1357.90967436	1651	2.28
8	1389.42348823	334	4.23
8	1574.82563757	39356	2.71
9	192.267759389	18054	3.22
9	213.683042151	71268	3.19
9	331.258288574	1222	2.88
9	361.343302689	4245	2.83
9	444.556120062	29457	2.78
9	512.336337112	5746	2.71
9	597.48002995	1099	2.54
9	614.309352251	279	2.87
9	737.186041918	45611	2.63
9	750.441835336	225	2.99
9	922.938636034	190	1.79
9	961.814140972	1391	2.75
9	1165.85609173	79882	2.72
9	1438.79541515	3758	2.92
9	1515.28037221	1050	2.99
9	1617.36625424	621427	2.90
9	1703.54651259	1229	3.96
9	1725.49255432	1631	3.40
9	1759.12294888	370	4.20
9	2016.24122223	157847	2.73    7353.293
10	87.3604927282	1186	3.70
10	129.836126005	226	4.66
10	187.19534779	934	3.19
10	485.670642005	2419	2.60
10	565.420811894	409	2.78
10	766.049446948	70543	2.65
10	787.372681404	488	2.58
10	862.963056192	129510	2.67
10	931.750200026	236	2.67
10	1166.5707367	276	2.54
10	1207.7688839	249	3.29
10	1402.78605305	744	3.56
10	1446.01191659	12170	2.81
10	1457.80412378	4002	2.74
10	1472.35833417	614	3.39
10	1554.72600954	296	2.76
10	1766.54055834	27600	2.71 7270.6636
10	1842.0225293	634	2.99
10	1884.32386912	34033	2.66 7265.1724
10	2033.21864584	339	2.68
11	172.808823455	421	3.56
11	235.995324463	197	3.52
11	270.053247252	611	2.99
11	331.285952406	507	2.74
11	531.205989563	1627	2.88
11	593.304161132	354	2.91
11	614.678726021	7196	2.68
11	862.605542039	1300	2.62
11	887.62537094	3602	2.74
11	1009.45286433	2716	2.70
11	1107.45107592	159	5.85
11	1115.27625282	11373	2.66
11	1138.3479438	219602	2.79
11	1149.37723834	1111	2.83
11	1238.50504916	2564	2.75
11	1254.2047368	238	3.28
11	1293.78004443	2050	2.71
11	1814.28899513	447	4.05
11	1880.08497388	938	2.68
11	1976.85059849	40600	2.55 7168.8952
11	2014.54763674	385	3.60
12	67.0119905836	3419	3.59
12	130.225543895	254	3.59
12	156.609818174	22434	3.29
12	202.059380897	374	3.52
12	249.83232048	443	3.14
12	282.540385815	197	3.12
12	361.05861011	2593	2.73
12	402.066389432	908	2.99
12	411.810006074	216	5.95
12	437.691902208	689748	4.00
12	506.907842024	243	2.71
12	549.10699359	721	2.50
