13	776.160447951	250	2.79
13	805.286467727	237	2.47
13	820.040206869	414	2.88
13	831.83267056	364	4.56
13	933.205117601	66162	2.70
13	962.193852695	14119	2.65
13	1027.07248685	674	2.83
13	1194.5264147	310	2.18
13	1297.02874114	411	2.57
13	1312.5628834	268	5.07
13	1350.91781715	87914	2.81 7107.4778
13	1521.69653723	272	3.05
13	1813.45333558	12039	2.69
13	1869.16688942	6566	2.66
14	108.844686834	444	3.92
14	197.80603274	135991	3.16
14	301.578662749	777	3.58
14	357.156008851	425	4.05
14	392.97290379	2506	2.82
14	407.631488783	992	2.71
14	444.956679722	351	2.55
14	528.332622373	239	4.22
14	541.864083028	202	2.28
14	631.333019298	168	3.01
14	756.173760566	242	5.20
14	968.985899456	1113	2.89
14	1108.79196946	549774	2.79
14	1224.54244236	3490	2.85
14	1314.85878948	310	3.20
14	1376.75623217	11753	2.73 7018.5675
14	1450.88231106	324	2.40
14	1730.97098832	551	2.71
14	1777.29113225	3928	2.70
14	1968.16132819	8946	2.65
14	2024.68564395	13773	2.55
15	21.1359812442	6504	3.51
15	736.574594933	31862	2.66
15	869.452121992	558	2.70
15	944.617748634	35777	2.69
15	1021.90495663	525	3.00
15	1085.32825556	1525	2.86
15	1101.00807648	252	2.32
15	1109.09041713	331	3.32
15	1129.2963953	9564	2.73
15	1154.12364633	391	2.72
15	1267.61786506	202649	2.84    6937.6642
15	1291.04700658	194	2.52
15	1346.57976056	429	3.17
15	1558.87160229	6044	2.86
15	1760.85845375	659	2.71
15	1871.32524167	53018	2.66 6911.2264
16	449.157201729	28849	2.76
16	475.784087781	15342	2.72
16	487.375542899	1410	2.93
16	492.4213653	820	2.02
16	567.947042022	282	2.78
16	580.225025579	454	2.77
16	658.689427442	22649	2.65
16	775.396613652	3228	2.64
16	791.323421513	207	2.78
16	858.635290644	514434	2.69
16	926.594392641	758	2.79
16	966.870993387	943	2.64
16	976.390499412	1160	2.49
16	1043.65864032	3417	2.87
16	1060.12552252	163	4.13
16	1097.40978651	16831	2.80 6861.2688
16	1229.22225041	165	2.96
16	1238.13075158	279	3.69
16	1266.07763231	953	3.17
16	1279.56455677	257	4.35
16	1318.33345111	4971	2.99
16	1444.24707258	314	3.66
16	1711.3535155	5429	2.82
16	1731.13025463	186	2.41
16	1846.02340886	2087	2.82
16	1886.7246295	9640	2.70
16	1945.20220809	1367	2.67
16	1971.31214144	310	2.80
17	145.001385584	1437	3.38
17	370.034483126	216	2.93
17	375.701609971	303	3.16
17	389.787367753	1049	3.02
17	638.095478401	269	2.97
17	815.524517084	1441	2.67
17	873.666703195	1408	2.65
17	900.367306763	814	2.76
17	1076.9349535	4150	2.69
17	1083.89207201	2881	2.59
17	1127.23055219	3522	2.82  6778.3123
17	1273.32761692	694	3.14
17	1405.12603649	48735	2.90 6766.6117
17	1426.98811239	201	3.09
17	1602.40012113	404	2.97
17	1627.97537609	346	3.14
17	1643.0144392	11911	3.37
17	1649.99837401	19071	2.85
17	1691.69899442	5026	2.92
17	1708.53139391	415	5.75
17	1727.41578508	458519	2.86
17	1957.04019597	386	2.68
18	254.608520927	234	3.69
18	380.379764892	214	2.66
18	397.068921641	372	3.05
18	413.629658163	4487	2.71
18	528.187479431	1845	2.76
18	619.79407814	13757	2.73
18	665.22018004	229	2.53
18	749.860894314	1257	2.67
18	816.891693389	665	2.89
18	901.888967705	192	5.49
18	1119.08840354	19618	2.85
18	1128.83035034	3755	2.89
18	1139.19740037	315	2.86
18	1147.19196867	825	3.27
18	1184.46384209	500	5.70
18	1224.63669182	206	3.77
18	1236.85343881	252	3.24
18	1333.80351955	1361	3.07
18	1457.16578785	3262	2.93
18	1468.94788007	18187	2.98 6684.2929
18	1490.9617987	1065	2.97
18	1568.94966475	209	2.68
18	1601.45607302	1423	2.84
18	1635.07361713	230983	2.90
18	1695.90767542	2753	2.88
18	1722.45746613	399	2.46
18	1756.68003933	655	2.98
18	1833.69316166	350	2.95
18	1873.19522538	271	3.57
18	1891.04848223	10054	2.82
18	1944.73238781	15635	2.70
18	1986.11291008	9217	2.65
18	2022.99992469	13106	2.69
19	31.4606028944	7044	3.47
19	77.7876477635	4971	3.33
19	119.048807621	8162	3.28
19	170.76060443	844	3.07
19	215.612089395	2350	3.11
19	528.721184544	1604	2.74
19	553.238424643	19814	2.77
19	652.922498321	9269	2.78
19	673.781663566	1315	2.74
19	691.056716816	13654	2.75
19	844.296445451	4417	2.72
19	1049.56952482	367	3.23
19	1118.70274311	910	3.20
19	1143.52985247	324	2.76
19	1187.19510983	693	2.74
19	1203.06749429	381	2.47
19	1280.16648051	777	3.35
19	1303.61153196	1006	3.08
19	1496.04711983	271	4.76
19	1509.46425472	43720	2.96 6604.8534
19	1529.64783235	329	3.40
19	1539.11419634	198	3.59
19	1559.58308433	280	2.87
19	1657.29644501	2689	3.07
19	1718.26612992	2665	2.88
19	1752.59508053	1290	2.94
19	1769.87607954	8350	2.80
19	1781.02201247	502	3.25
19	1827.97589184	31391	2.76 6591.4845
19	1897.47224621	25015	2.70 6588.5396
19	1989.64602657	371	2.26
19	2006.3379025	25244	2.66  6583.906
20	105.465175549	255	2.81
20	111.732536811	220	3.86
20	123.863467378	15897	3.14
20	298.194260619	4016	2.84
20	326.580891215	250	2.96
20	448.222703737	1048	2.80
20	572.682997022	406	2.43
20	626.153124727	501	2.88
20	758.976392242	216	3.17
20	767.347989691	643	2.68
20	886.080948369	5474	2.69  6554.1603
20	947.635723451	761	2.45
20	1096.71513783	464	3.03
20	1111.87791672	3619	3.13
20	1284.6421439	26190	3.10  6538.112
20	1296.75286532	289	4.43
20	1450.19119084	17775	2.92 6531.3418
20	1468.77563869	343	3.54
20	1675.44165256	1087	3.02
20	1872.00714384	2180	2.90
20	1907.3281885	3520	2.70
20	1986.05498253	835	2.95
20	2035.0031279	533	2.58
21	36.1895448007	1600	3.47
21	124.2432702	575	3.00
21	146.518118378	298	5.26
21	178.543728264	393	3.29
21	309.753695413	297	3.20
21	326.217223229	230	3.14
21	385.52829153	2241	2.84
21	519.087832124	3569	2.70
21	538.994316829	951	2.90
21	602.580524739	3141	2.62
21	650.40708475	317	2.98
21	686.352356591	296	3.08
21	798.795720834	16487	2.76
21	848.136176283	3802	2.83
21	1009.29503451	409	3.26
21	1068.44557698	1349	3.07
21	1178.33483847	1694	3.41
21	1187.72634469	224	2.88
21	1215.65286262	19206	3.00
21	1313.68570916	4078	3.10
21	1417.1397505	232	3.46
21	1445.48304099	33137	2.92 6457.2824
21	1464.92882903	209	2.78
21	1600.91414962	358	3.65
21	1624.02555396	912	3.02
21	1702.95974766	541	3.10
21	1773.56082302	1337	3.23
21	1820.96808021	1358	3.16
21	1892.32178611	496	5.25
22	239.772567213	3746	2.95
22	468.619661762	1070	3.02
22	489.5759959	290	2.53
22	587.113400113	1565	3.05
22	640.899820313	261835	2.70
22	660.946639703	231	5.60
22	710.787708491	3028	2.62
22	755.219657102	10292	2.67 6411.8991
22	832.338856287	959	3.05
22	895.661592145	2508	2.80
22	983.421224827	1819	3.07
22	1042.53714177	481	3.27
22	1080.37838527	1802	3.11
22	1137.70220968	369	3.54
22	1146.19283769	2079	3.43
22	1193.87054064	612	3.54
22	1217.16092445	1409	3.20
22	1253.16949863	235	3.39
22	1309.60505404	195	3.48
22	1327.9729688	626	3.61
22	1342.6731635	512	3.50
22	1354.05787578	975	3.91
22	1378.12947274	1728	3.07
22	1444.97815171	63813	3.03 6384.7169
